countryA,countryB,bilateralTradeNormValue,bilateralTradeRawValue,foreignCapitalInvestmentNormValue,foreignCapitalInvestmentRawValue,onlineSearchInterestRawValue,migrantDestinationsRawValue,migrantDestinationsNormValue,travelDestinationsRawValue,travelDestinationsNormValue,foreignMediaFlowsRawValue,armsTradeNormValue,armsTradeRawValue,jointTrainingNormValue,jointTrainingRawValue,defenceDialoguesNormValue,defenceDialoguesRawValue,diplomaticDialoguesNormValue,diplomaticDialoguesRawValue
SG,ZM,8.38859e-05,46073533.0,,,,,,,,,,,,,,,,
SG,ZW,1.65777e-05,9105162.0,,,,,,,,,,,,,,,,
SI,CN,,,0.0007921844,534840000.00000006,,,,,,,,,,,,,,
SI,IN,,,0.0001806921,65400000.00000001,,,,,,,,,,,,,,
SI,JP,,,3.51356e-05,3600000.0,,,,,,,,,,,,,,
SI,RU,,,0.0007114601,111000000.0,,,,,,,,,,,,,,
SI,TH,,,0.0008856447,53100000.0,,,,,,,,,,,,,,
SI,US,,,1.39469e-05,10900000.0,,,,,,,,,,,,,,
SK,AE,0.0095355894,9347667000.000002,,,,,,,,,,,,,,,,
SK,AF,3.14172e-05,30798000.0,,,,,,,,,,,,,,,,
SK,AG,1.9708e-06,1932000.0,,,,,,,,,,,,,,,,
SK,AI,3.438e-07,337000.0,,,,,,,,,,,,,,,,
SK,AL,2.81365e-05,27582000.0,,,,,,,,,,,,,,,,
SK,AM,4.4958e-05,44072000.0,,,,,,,,,,,,,,,,
SK,AN,8.86827e-05,86935000.0,,,,,,,,,,,,,,,,
SK,AN,3.7346e-06,3660999.9999999995,,,,,,,,,,,,,,,,
SK,AN,2.3432e-06,2297000.0,,,,,,,,,,,,,,,,
SK,AO,0.0002399141,235185999.99999997,,,,,,,,,,,,,,,,
SK,AR,0.0012464035,1221840000.0000002,,,,,,,,,,,,,,,,
SK,AS,1.76692e-05,17321000.0,,,,,,,,,,,,,,,,
SK,AU,0.025387529,24887205000.0,0.0064314853,1205300000.0,0.0701915709,123396.0,0.0558458315,53523.0,0.0134615415,0.011187559,,,0.0858208955,23.0,0.0526315789,2.0,0.1034482759,3.0
SK,AZ,7.63129e-05,74809000.0,,,,,,,,,,,,,,,,
SK,BA,0.0014554513,1426768000.0,0.0020179324,57100000.0,0.0069731801,,,632.184,0.0001590003,0.0005769144,,,0.026119403,7.0,,,,
SK,BB,5.3484e-06,5243000.0,,,,,,,,,,,,,,,,
SK,BF,4.08929e-05,40086999.99999999,,,,,,,,,,,,,,,,
SK,BH,0.0008173795,801271000.0,,,,,,,,,,,,,,,,
SK,BI,2.0667e-06,2025999.9999999998,,,,,,,,,,,,,,,,
SK,BIH,3.4756e-05,34071000.0,,,,,,,,,,,,,,,,
SK,BJ,8.1782e-06,8016999.999999999,,,,,,,,,,,,,,,,
SK,BM,0.0012697353,1244712000.0,,,,,,,,,,,,,,,,
SK,BO,0.0003287488,322270000.00000006,,,,,,,,,,,,,,,,
SK,BR,0.0003037195,297734000.0,,,,165.0,7.46747e-05,1939.0,0.0004876769,,,,0.0298507463,8.0,,,0.0344827586,1.0
SK,BRA,0.008347848,8183333000.000001,,,,,,,,,,,,,,,,
SK,BS,0.0004565484,447551000.0,,,,,,,,,,,,,,,,
SK,BT,1.25157e-05,12269000.0,,,,,,,,,,,,,,,,
SK,BW,1.13772e-05,11153000.0,,,,,,,,,,,,,,,,
SK,BY,9.84665e-05,96526000.00000001,,,,,,,,,,,,,,,,
SK,BZ,3.6244e-06,3553000.0,,,,,,,,,,,,,,,,
SK,CA,0.0100437928,9845855000.0,,,,,,,,,,,,,,,,
SK,CB,0.000903364,885561000.0,0.0338895259,736199999.9999999,0.004137931,58.0,2.62493e-05,55935.0,0.0140681823,,,,0.0186567164,5.0,,,0.0344827586,1.0
SK,CD,0.0004976637,487856000.0,,,,,,,,,,,,,,,,
SK,CF,3.3306e-06,3265000.0,,,,,,,,,,,,,,,,
SK,CG,3.19884e-05,31358000.0,,,,,,,,,,,,,,,,
SK,CH,0.0035557152,3485641000.0,,,,,,,,,,,,,,,,
SK,CI,0.0001210914,118705000.0,,,,,,,,,,,,,,,,
SK,CL,0.0044804014,4392104000.0,,,,,,,,,,,,,,,,
SK,CM,8.9968e-05,88195000.0,,,,,,,,,,,,,,,,
SK,CN,0.279162951,273661354999.99997,0.0636851008,42996729000.0,0.0956321839,149873.0,0.0678286355,881363.2584418776,0.2216712078,0.0246023499,,,0.0373134328,10.0,0.0263157895,1.0,0.2068965517,6.0
SK,CO,0.0013035242,1277835000.0,,,,,,,,,,,,,,,,
SK,CR,0.0002730715,267690000.0,,,,,,,,,,,,,,,,
SK,CU,3.14355e-05,30816000.0,,,,,,,,,,,,,,,,
SK,CV,9.518e-07,933000.0,,,,,,,,,,,,,,,,
SK,DJ,7.54285e-05,73942000.0,,,,,,,,,,,,,,,,
SK,DM,2.5462e-06,2496000.0,,,,,,,,,,,,,,,,
SK,DO,0.0002584892,253394999.99999997,,,,,,,,,,,,,,,,
SK,DZ,0.0011820308,1158736000.0,,,,,,,,,,,,,,,,
SK,EC,0.0004775799,468168000.0,,,,,,,,,,,,,,,,
SK,EG,0.0015940589,1562644000.0,,,,,,,,,,,,,,,,
SK,ER,5.45052e-05,53431000.0,,,,,,,,,,,,,,,,
SK,ET,0.0001797902,176247000.0,,,,,,,,,,,,,,,,
SK,EU,0.1046904593,102627275000.0,,,,,,,,,,,,,,,,
SK,FJ,0.0001454311,142565000.0,,,,,,,,,,,,,,,,
SK,FK,2.75e-08,27000.0,,,,,,,,,,,,,,,,
SK,FM,7.8405e-06,7686000.0,,,,,,,,,,,,,,,,
SK,FO,4.937e-07,484000.0,,,,,,,,,,,,,,,,
SK,GA,0.0001782743,174761000.0,,,,,,,,,,,,,,,,
SK,GD,1.5128e-06,1483000.0,,,,,,,,,,,,,,,,
SK,GE,0.0001151911,112921000.0,,,,,,,,,,,,,,,,
SK,GH,0.0002663633,261114000.00000003,,,,,,,,,,,,,,,,
SK,GI,6.81909e-05,66846999.99999999,,,,,,,,,,,,,,,,
SK,GL,2.122e-07,208000.0,,,,,,,,,,,,,,,,
SK,GM,6.9734e-06,6836000.0,,,,,,,,,,,,,,,,
SK,GN,0.0001055613,103481000.0,,,,,,,,,,,,,,,,
SK,GQ,0.0001537041,150675000.0,,,,,,,,,,,,,,,,
SK,GT,0.0002869898,281334000.0,,,,,,,,,,,,,,,,
SK,GW,2.4993e-06,2450000.0,,,,,,,,,,,,,,,,
SK,GY,2.17802e-05,21351000.000000004,,,,,,,,,,,,,,,,
SK,HN,0.0001832025,179591999.99999997,,,,,,,,,,,,,,,,
SK,HT,6.96506e-05,68278000.0,,,,,,,,,,,,,,,,
SK,ID,0.0142081915,13928184000.000002,0.1017207082,19734733999.999992,0.0170114943,33580.0,0.0151974377,75562.0,0.0190045587,0.0101630028,0.0691476964,890000000.0,0.0485074627,13.0,0.0526315789,2.0,0.0344827586,1.0
SK,IL,0.0025539672,2503635000.0,,,,,,,,,,,,,,,,
SK,IN,0.0171860537,16847360000.0,0.0402517068,14568770100.000002,0.0378544061,,,32302.0,0.008124259,0.0162450758,0.0335638257,432000000.0,0.052238806,14.0,0.1052631579,4.0,,
SK,IQ,0.0053078738,5203269000.0,,,,,,,,,,,,,,,,
SK,IR,0.000199164,195239000.0,,,,,,,,,,,,,,,,
SK,IS,4.35227e-05,42665000.0,,,,,,,,,,,,,,,,
SK,JM,2.309e-05,22635000.0,,,,,,,,,,,,,,,,
SK,JO,0.0005651425,554005000.0,,,,,,,,,,,,,,,,
SK,JP,0.0725383566,71108809000.00002,0.0147479725,1511080000.0,0.3025287356,456203.0,0.2064656544,487939.0,0.1227212803,0.1011594354,,,0.1119402985,30.0,0.0526315789,2.0,0.0689655172,2.0
SK,KE,0.0002624023,257231000.0,,,,,,,,,,,,,,,,
SK,KG,7.62068e-05,74705000.00000001,,,,,,,,,,,,,,,,
SK,KI,1.22331e-05,11992000.0,,,,,,,,,,,,,,,,
SK,KM,7.447e-07,730000.0,,,,,,,,,,,,,,,,
SK,KN,3.38736e-05,33205999.999999996,,,,,,,,,,,,,,,,
SK,KW,0.0067381468,6605355000.0,,,,,,,,,,,,,,,,
SK,KZ,0.0031490488,3086989000.0,,,,,,,,,,,,,,,,
SK,LA,9.55358e-05,93653000.0,0.0371140054,454100000.0,0.0034482759,,,40210.0,0.0101131959,0.0001153829,,,0.0111940299,3.0,,,0.0344827586,1.0
SK,LB,0.0001018676,99860000.00000001,,,,,,,,,,,,,,,,
SK,LC,2.184e-06,2141000.0,,,,,,,,,,,,,,,,
SK,LR,0.0021864565,2143367000.0000002,,,,,,,,,,,,,,,,
SK,LS,3.213e-07,315000.0,,,,,,,,,,,,,,,,
SK,LY,0.0003649972,357804000.00000006,,,,,,,,,,,,,,,,
SK,MA,0.0183873635,18024995000.000004,0.050498002,6695050000.0,0.0104980843,3970.0,0.0017967191,119750.0,0.0301182593,0.0037741185,0.005749359,74000000.0,0.052238806,14.0,,,,
SK,MAR,0.0004546837,445723000.0,,,,,,,,,,,,,,,,
SK,MD,3.3336e-05,32679000.000000004,,,,,,,,,,,,,,,,
SK,ME,6.0972e-06,5977000.0,,,,,,,,,,,,,,,,
SK,MG,9.19807e-05,90168000.0,,,,,,,,,,,,,,,,
SK,MH,0.0049338344,4836601000.0,,,,,,,,,,,,,,,,
SK,MK,1.68654e-05,16533000.000000002,,,,,,,,,,,,,,,,
SK,ML,2.91209e-05,28546999.999999996,,,,,,,,,,,,,,,,
SK,MO,0.0002975775,291712999.99999994,0.0459716268,520100000.0,0.0068965517,1987.0,0.0008992647,5060.0,0.0012726379,,,,,,0.0263157895,1.0,0.0689655172,2.0
SK,MR,3.46315e-05,33949000.0,,,,,,,,,,,,,,,,
SK,MS,5.1e-09,5000.0,,,,,,,,,,,,,,,,
SK,MU,4.47315e-05,43850000.0,,,,,,,,,,,,,,,,
SK,MV,6.4909e-06,6363000.0,,,,,,,,,,,,,,,,
SK,MW,3.10856e-05,30473000.0,,,,,,,,,,,,,,,,
SK,MX,0.0148820822,14588794000.0,,,,,,,,,,,,,,,,
SK,MY,0.0011012111,1079509000.0,0.0422973092,2421140000.0,0.0117241379,,,19363.0,0.0048699779,0.0002307657,0.0066816875,86000000.0,0.0111940299,3.0,,,,
SK,MZ,0.0002145207,210293000.0,,,,,,,,,,,,,,,,
SK,NA,4.77776e-05,46836000.0,,,,,,,,,,,,,,,,
SK,NC,0.000283901,278306000.0,,,,,,,,,,,,,,,,
SK,NE,6.6919e-06,6560000.0,,,,,,,,,,,,,,,,
SK,NG,0.0012945126,1269001000.0,,,,,,,,,,,,,,,,
SK,NI,0.0001526585,149649999.99999997,,,,,,,,,,,,,,,,
SK,NK,,,,,0.0196168582,5477.0,0.0024787483,,,0.0076412793,,,,,,,,
SK,NO,0.003066704,3006267000.0,,,,,,,,,,,,,,,,
SK,NP,6.46327e-05,63359000.0,0.1763982265,536299999.99999994,0.0095785441,,,6944.0,0.0017464818,,,,0.0037313433,1.0,,,,
SK,NR,5.4902e-06,5382000.0,,,,,,,,,,,,,,,,
SK,NZ,0.0026984292,2645250000.0,,,0.0113409962,32519.0,0.0147172566,26326.0,0.0066212384,0.0009847226,0.0072255458,93000000.0,0.052238806,14.0,0.0263157895,1.0,,
SK,OM,0.0028446029,2788543000.0,,,,,,,,,,,,,,,,
SK,PA,0.001673124,1640151000.0,,,,,,,,,,,,,,,,
SK,PE,0.0033195132,3254094000.0,,,,,,,,,,,,,,,,
SK,PF,3.56557e-05,34953000.0,,,,,,,,,,,,,,,,
SK,PG,0.0005895781,577959000.0000001,0.0430045342,279600000.0,7.66284e-05,63.0,2.85122e-05,206.0,5.1811e-05,,,,0.026119403,7.0,,,,
SK,PH,0.010415086,10209831000.0,0.0328154807,2634860000.0,0.0222222222,7350.0,0.0033264195,338877.0,0.0852307754,0.0074476892,0.0537642763,692000000.0,0.0335820896,9.0,0.0526315789,2.0,0.0344827586,1.0
SK,PK,0.0013267458,1300599000.0000002,0.0582542679,3238420000.0,0.0085823755,,,6075.9538413933,0.0015281599,0.0031385362,,,0.0186567164,5.0,,,,
SK,PS,4.17579e-05,40935000.0,,,,,,,,,,,,,,,,
SK,PW,5.5157e-06,5407000.0,,,,,,,,,,,,,,,,
SK,PY,0.0001754946,172036000.0,,,,,,,,,,,,,,,,
SK,QA,0.0080591066,7900282000.0,,,,,,,,,,,,,,,,
SK,RS,0.0003840803,376510999.99999994,,,,,,,,,,,,,,,,
SK,RU,0.0179412701,17587693000.0,0.0240356153,3749968859.000001,0.035862069,3718.0,0.0016826704,34451.0,0.0086647528,0.0330861532,,,0.0186567164,5.0,0.0526315789,2.0,0.0344827586,1.0
SK,RW,1.79661e-05,17612000.000000004,,,,,,,,,,,,,,,,
SK,SA,0.0196437496,19256621000.0,,,,,,,,,,,,,,,,
SK,SB,4.91996e-05,48230000.0,,,,,,,,,,,,,,,,
SK,SC,1.64573e-05,16133000.0,,,,,,,,,,,,,,,,
SK,SD,0.0001566798,153591999.99999997,,,,,,,,,,,,,,,,
SK,SG,0.0186664128,18298545000.0,0.0106752934,1255430000.0,0.0203065134,,,89522.0,0.022515631,0.0201220992,,,0.0447761194,12.0,0.0526315789,2.0,0.0689655172,2.0
SK,SL,0.0002894585,283754000.0,0.0020676511,30600000.0,0.0081226054,611.0,0.0002765228,2499.0,0.0006285222,0.0001462127,,,0.0298507463,8.0,,,,
SK,SLE,2.58178e-05,25308999.999999996,,,,,,,,,,,,,,,,
SK,SM,1.22076e-05,11967000.0,,,,,,,,,,,,,,,,
SK,SN,0.0001207436,118364000.0,,,,,,,,,,,,,,,,
SK,SO,2.22974e-05,21858000.0,,,,,,,,,,,,,,,,
SK,SR,1.6438e-05,16114000.0,,,,,,,,,,,,,,,,
SK,SS,9.946e-07,975000.0,,,,,,,,,,,,,,,,
SK,ST,5.621e-07,551000.0,,,,,,,,,,,,,,,,
SK,SV,0.0001856803,182021000.0,,,,,,,,,,,,,,,,
SK,SY,5.29954e-05,51951000.0,,,,,,,,,,,,,,,,
SK,SZ,3.2031e-06,3139999.9999999995,,,,,,,,,,,,,,,,
SK,TD,9.609e-07,942000.0000000001,,,,,,,,,,,,,,,,
SK,TG,0.0008778686,860568000.0,,,,,,,,,,,,,,,,
SK,TH,0.0122927051,12050447000.0,0.0108847563,652610000.0,0.0472030651,944.0,0.0004272299,260228.0,0.0654498069,0.0482654238,0.0337192137,434000000.0,0.0708955224,19.0,0.0263157895,1.0,0.0344827586,1.0
SK,TJ,4.73451e-05,46412000.0,,,,,,,,,,,,,,,,
SK,TL,3.06572e-05,30052999.999999996,,,,,,,,,,,,,,,,
SK,TM,7.03943e-05,69007000.0,,,,,,,,,,,,,,,,
SK,TN,0.0002477434,242861000.00000003,,,,,,,,,,,,,,,,
SK,TO,1.6271e-06,1595000.0,,,,,,,,,,,,,,,,
SK,TR,0.0070044276,6866388000.000001,,,,,,,,,,,,,,,,
SK,TT,0.0001764779,173000000.0,,,,,,,,,,,,,,,,
SK,TV,9.5074e-06,9320000.0,,,,,,,,,,,,,,,,
SK,TW,0.0349974309,34307720000.0,0.0078700301,276630000.0,0.0038314176,5029.0,0.0022759951,178911.0,0.0449978112,0.0024615013,,,,,,,,
SK,TZ,0.0002047042,200670000.00000003,,,,,,,,,,,,,,,,
SK,UA,0.0010429407,1022387000.0,,,,,,,,,,,,,,,,
SK,UG,3.39572e-05,33288000.000000004,,,,,,,,,,,,,,,,
SK,UK,0.0090542453,8875809000.0,,,,,,,,,,,,,,,,
SK,US,0.1349537084,132294112000.0,0.0605186207,47297320000.0,0.1982375479,1038778.0,0.4701240008,439286.0,0.1104845899,0.5790886368,0.3716882915,4784000000.0,0.1902985075,51.0,0.3947368421,15.0,0.2068965517,6.0
SK,UY,0.0001952662,191418000.0,,,,,,,,,,,,,,,,
SK,UZ,0.0017574285,1722793999.9999998,,,,,,,,,,,,,,,,
SK,VA,2e-09,2000.0,,,,,,,,,,,,,,,,
SK,VC,8.242e-07,808000.0,,,,,,,,,,,,,,,,
SK,VE,3.43826e-05,33705000.0,,,,,,,,,,,,,,,,
SK,VN,0.0704827396,69093703000.0,0.229485931,50062000000.0,0.0481226054,1902.0,0.0008607959,819089.0,0.206008642,0.1295631411,0.0093232849,120000000.0,0.026119403,7.0,0.0789473684,3.0,0.0344827586,1.0
SK,VU,1.6543e-05,16216999.999999998,,,,,,,,,,,,,,,,
SK,WS,4.87069e-05,47747000.0,,,,,,,,,,,,,,,,
SK,YE,0.0002008064,196849000.0,,,,,,,,,,,,,,,,
SK,ZA,0.0024119453,2364412000.0000005,,,,,,,,,,,,,,,,
SK,ZM,3.38348e-05,33168000.0,,,,,,,,,,,,,,,,
SK,ZW,2.74163e-05,26875999.999999996,,,,,,,,,,,,,,,,
SL,AE,0.0412357121,1103908465.0,,,,,,,,,,,,,,,,
SL,AF,7.2143e-06,193132.0,,,,,,,,,,,,,,,,
SL,AG,8.7211e-06,233469.0,,,,,,,,,,,,,,,,
SL,AI,2.7e-09,72.0,,,,,,,,,,,,,,,,
SL,AL,0.0002833544,7585593.999999999,,,,,,,,,,,,,,,,
SL,AM,4.99688e-05,1337700.0,,,,,,,,,,,,,,,,
SL,AN,3.27e-08,876.0,,,,,,,,,,,,,,,,
SL,AO,6.70158e-05,1794058.9999999998,,,,,,,,,,,,,,,,
SL,AR,0.0005870659,15716159.000000002,,,,,,,,,,,,,,,,
SL,AS,2.23503e-05,598332.0,,,,,,,,,,,,,,,,
SL,AU,0.0115550642,309337040.0,0.0009460735,177300000.0,0.0656634747,139456.0,0.0711463741,8544.0,0.0538125921,0.0656638884,0.0217391304,5000000.0,0.0416666667,9.0,,,0.0909090909,1.0
SL,AZ,0.0022808746,61060588.0,,,,,,,,,,,,,,,,
SL,BA,0.0077967343,208723956.0,,,0.025405511,,,,,0.0007569896,,,0.0694444444,15.0,,,0.1818181818,2.0
SL,BB,5.4105e-06,144842.0,,,,,,,,,,,,,,,,
SL,BF,3.24086e-05,867600.0,,,,,,,,,,,,,,,,
SL,BH,0.0016209709,43394510.0,,,,,,,,,,,,,,,,
SL,BI,3.755e-06,100524.0,,,,,,,,,,,,,,,,
SL,BIH,2.61993e-05,701373.0,,,,,,,,,,,,,,,,
SL,BJ,8.7759e-06,234937.0,,,,,,,,,,,,,,,,
SL,BM,4.218e-07,11292.0,,,,,,,,,,,,,,,,
SL,BO,0.0002650489,7095541.0,,,,,,,,,,,,,,,,
SL,BR,0.0010342771,27688312.0,,,,1343.0,0.0006851593,49.0,0.0003086162,,,,0.0509259259,11.0,,,,
SL,BRA,0.0027340892,73193454.0,,,,,,,,,,,,,,,,
SL,BS,1.09393e-05,292853.0,,,,,,,,,,,,,,,,
SL,BT,1.44728e-05,387447.0000000001,,,,,,,,,,,,,,,,
SL,BW,3.3812e-06,90516.0,,,,,,,,,,,,,,,,
SL,BY,0.001216217,32558967.000000004,,,,,,,,,,,,,,,,
SL,BZ,1.49459e-05,400112.0,,,,,,,,,,,,,,,,
SL,CA,0.016219455,434206001.0,,,,,,,,,,,,,,,,
SL,CB,0.000322168,8624659.000000002,,,,48.0,2.44882e-05,864.0,0.0054417228,,,,0.0277777778,6.0,,,,
SL,CF,2.09419e-05,560627.9999999999,,,,,,,,,,,,,,,,
SL,CG,0.0001082272,2897316.0,,,,,,,,,,,,,,,,
SL,CH,0.0087049021,233036234.99999997,,,,,,,,,,,,,,,,
SL,CI,0.0002774273,7426921.0,,,,,,,,,,,,,,,,
SL,CL,0.0027340491,73192380.0,,,,,,,,,,,,,,,,
SL,CM,2.50263e-05,669971.0,,,,,,,,,,,,,,,,
SL,CN,0.1558315548,4171718240.0,7.64279e-05,51600000.0,0.0513973031,5029.0,0.0025656488,11661.6477953757,0.0734484429,0.0244961968,0.2652173913,61000000.0,0.0277777778,6.0,0.0769230769,1.0,,
SL,CO,0.0006709347,17961386.0,,,,,,,,,,,,,,,,
SL,CR,0.0001437963,3849525.0,,,,,,,,,,,,,,,,
SL,CU,2.064e-07,5525.0,,,,,,,,,,,,,,,,
SL,CV,1.646e-06,44064.0,,,,,,,,,,,,,,,,
SL,DJ,9.1915e-06,246062.0,,,,,,,,,,,,,,,,
SL,DM,5.3674e-06,143688.0,,,,,,,,,,,,,,,,
SL,DO,0.0002075341,5555832.000000001,,,,,,,,,,,,,,,,
SL,DZ,0.0002031852,5439408.999999999,,,,,,,,,,,,,,,,
SL,EC,0.0008101696,21688798.0,,,,,,,,,,,,,,,,
SL,EG,0.0017302601,46320257.99999999,,,,,,,,,,,,,,,,
SL,ET,0.0015153577,40567171.0,,,,,,,,,,,,,,,,
SL,EU,0.1394732779,3733795881.0,,,,,,,,,,,,,,,,
SL,FJ,0.0001246791,3337745.0,,,,,,,,,,,,,,,,
SL,FK,9e-10,24.0,,,,,,,,,,,,,,,,
SL,FO,5.249e-07,14052.0,,,,,,,,,,,,,,,,
SL,GA,7.9194e-06,212008.0,,,,,,,,,,,,,,,,
SL,GD,4.75e-08,1272.0,,,,,,,,,,,,,,,,
SL,GE,0.0002082847,5575924.000000001,,,,,,,,,,,,,,,,
SL,GH,0.0005548237,14853012.0,,,,,,,,,,,,,,,,
SL,GI,2.55061e-05,682817.0,,,,,,,,,,,,,,,,
SL,GL,8.1e-09,216.0,,,,,,,,,,,,,,,,
SL,GM,0.0001506068,4031848.0,,,,,,,,,,,,,,,,
SL,GN,0.0007462126,19976626.0,,,,,,,,,,,,,,,,
SL,GQ,6.404e-07,17143.0,,,,,,,,,,,,,,,,
SL,GT,0.0002768444,7411315.0,,,,,,,,,,,,,,,,
SL,GU,4.626e-07,12384.0,,,,,,,,,,,,,,,,
SL,GW,7.5447e-06,201978.0,,,,,,,,,,,,,,,,
SL,GY,1.45525e-05,389581.0,,,,,,,,,,,,,,,,
SL,HN,0.0001245654,3334701.0,,,,,,,,,,,,,,,,
SL,HT,0.0007421148,19866926.0,,,,,,,,,,,,,,,,
SL,ID,0.013732718,367634335.0,,,0.0069376588,,,4300.0,0.0270826482,0.0017594893,,,0.0694444444,15.0,,,0.0909090909,1.0
SL,IL,0.0061117932,163616920.0,,,,,,,,,,,,,,,,
SL,IN,0.1367380676,3660572414.9999995,0.0014478023,524020000.0000001,0.4512409615,184780.0,0.0942693538,68646.0,0.4323524343,0.1142645413,0.3217391304,74000000.0,0.1018518519,22.0,0.3846153846,5.0,0.2727272727,3.0
SL,IQ,0.0049132476,131531028.99999999,,,,,,,,,,,,,,,,
SL,IR,0.0036542582,97827013.99999999,,,,,,,,,,,,,,,,
SL,IS,1.60762e-05,430370.0000000001,,,,,,,,,,,,,,,,
SL,JM,4.72243e-05,1264227.0,,,,,,,,,,,,,,,,
SL,JO,0.0018022108,48246426.0,,,,,,,,,,,,,,,,
SL,JP,0.0273418995,731961515.0,0.0003211003,32900000.0,0.1493062341,25781.0,0.0131527125,8918.0,0.0561681527,0.0145655869,,,0.0462962963,10.0,0.0769230769,1.0,,
SL,KE,0.0011725074,31388832.0,,,,,,,,,,,,,,,,
SL,KG,0.0001942579,5200417.0,,,,,,,,,,,,,,,,
SL,KI,1.9638e-06,52572.0,,,,,,,,,,,,,,,,
SL,KN,1.479e-07,3960.0,,,,,,,,,,,,,,,,
SL,KW,0.0033377754,89354549.99999999,,,,,,,,,,,,,,,,
SL,KZ,0.0003556126,9519995.999999998,,,,,,,,,,,,,,,,
SL,LA,3.4439e-06,92195.0,,,9.77135e-05,,,,,,,,0.0138888889,3.0,,,,
SL,LB,0.0007078871,18950626.0,,,,,,,,,,,,,,,,
SL,LC,1.8109e-06,48480.0,,,,,,,,,,,,,,,,
SL,LR,3.36078e-05,899704.0000000001,,,,,,,,,,,,,,,,
SL,LS,1.57e-08,420.0,,,,,,,,,,,,,,,,
SL,LY,0.0011307248,30270284.0,,,,,,,,,,,,,,,,
SL,MA,0.0259770311,695423047.0,,,0.01338675,7693.0,0.0039247437,8142.0,0.0512806794,0.0267087158,,,0.0694444444,15.0,,,,
SL,MAR,0.0004154475,11121815.0,,,,,,,,,,,,,,,,
SL,MD,2.82398e-05,755998.0000000001,,,,,,,,,,,,,,,,
SL,ME,7.517e-06,201234.0,,,,,,,,,,,,,,,,
SL,MG,0.0002186774,5854146.0,,,,,,,,,,,,,,,,
SL,MH,1.375e-07,3680.0,,,,,,,,,,,,,,,,
SL,MK,1.65302e-05,442524.0,,,,,,,,,,,,,,,,
SL,ML,0.0001506976,4034277.9999999995,,,,,,,,,,,,,,,,
SL,MO,9.16157e-05,2452616.0,,,,,,7.0,4.4088e-05,,,,0.0046296296,1.0,,,,
SL,MR,3.97645e-05,1064524.0,,,,,,,,,,,,,,,,
SL,MS,9e-10,24.0,,,,,,,,,,,,,,,,
SL,MU,0.0002235617,5984902.0,,,,,,,,,,,,,,,,
SL,MV,0.0038460807,102962233.00000001,,,,,,,,,,,,,,,,
SL,MW,7.67535e-05,2054744.0,,,,,,,,,,,,,,,,
SL,MX,0.005831709,156118874.0,,,,,,,,,,,,,,,,
SL,MY,0.0012047611,32252285.0,0.0018011567,103100000.00000001,0.0028336916,,,,,,,,0.0277777778,6.0,,,,
SL,MZ,9.90024e-05,2650362.0000000005,,,,,,,,,,,,,,,,
SL,NA,9.798e-06,262299.0,,,,,,,,,,,,,,,,
SL,NC,9.0092e-06,241182.0,,,,,,,,,,,,,,,,
SL,NE,8.6046e-06,230350.0,,,,,,,,,,,,,,,,
SL,NG,0.000260001,6960406.0,,,,,,,,,,,,,,,,
SL,NI,0.0001286386,3443743.0,,,,,,,,,,,,,,,,
SL,NK,2.44841e-05,655457.0,,,,154.0,7.85663e-05,,,,,,,,,,,
SL,NO,0.0011031955,29533306.0,,,,,,,,,,,,,,,,
SL,NP,0.000213943,5727401.0,,,0.0055696697,42.0,2.14272e-05,13328.0,0.0839436128,,,,0.0092592593,2.0,,,0.0909090909,1.0
SL,NR,3.0028e-06,80388.0,,,,,,,,,,,,,,,,
SL,NZ,0.0122917596,329058885.00000006,,,0.0293140512,14916.0,0.0076097071,790.0,0.0049756493,0.0017728206,,,0.0324074074,7.0,,,,
SL,OM,0.0070466926,188644824.0,,,,,,,,,,,,,,,,
SL,PA,0.0002342357,6270651.0,,,,,,,,,,,,,,,,
SL,PE,0.001495149,40026169.0,,,,,,,,,,,,,,,,
SL,PF,1.97137e-05,527749.0,,,,,,,,,,,,,,,,
SL,PG,0.0001498844,4012510.0,,,0.0018565566,78.0,3.97933e-05,,,,,,0.0185185185,4.0,,,,
SL,PH,0.0020559828,55040078.0,,,0.0149501661,182.0,9.28511e-05,1117.0,0.0070351902,0.0038141164,,,0.0555555556,12.0,,,,
SL,PK,0.0150760696,403596785.0,,,0.0286300567,539.0,0.000274982,4118.5995837632,0.0259401357,0.0191755284,,,0.037037037,8.0,0.0769230769,1.0,0.1818181818,2.0
SL,PW,1.57e-08,420.0,,,,,,,,,,,,,,,,
SL,PY,1.40532e-05,376213.0,,,,,,,,,,,,,,,,
SL,QA,0.0021870467,58548748.0,,,,,,,,,,,,,,,,
SL,RS,0.0001999335,5352357.0,,,,,,,,,,,,,,,,
SL,RU,0.0153904325,412012497.0,,,0.0145593121,586.0,0.0002989601,,,0.1590261834,0.0869565217,20000000.0,0.0231481481,5.0,0.3076923077,4.0,,
SL,RW,2.6963e-05,721817.0,,,,,,,,,,,,,,,,
SL,SA,0.0100984672,270342935.0,,,,,,,,,,,,,,,,
SL,SB,4.9469e-06,132431.0,,,,,,,,,,,,,,,,
SL,SC,0.0002039724,5460481.0,,,,,,,,,,,,,,,,
SL,SD,0.0001433801,3838383.9999999995,,,,,,,,,,,,,,,,
